,1648,5136,918,2824,3867,860,3712,2968,3525,4323,3617,4360,2756,89,442,3556,5261,2492,5062,2486,4942,2267,4809,3853,2288
1648,0.99999999999999978,0.40298018845699629,-0.1422056500849275,0.51761980439715494,0.30019961468535589,0.48053660218278615,-0.31241191543824826,0.38334847991865839,0.092774650284610141,0.09819059417307742,-0.041734052945151513,0.26442478716072471,0.26126836282372301,0.46460996868120108,0.022307771507021727,-0.191987915663931,0.49300760515325914,0.36064387194709613,0.55108883721563151,0.0025441059632350066,0.11665274170207043,-0.42918278269586613,0.39437091174425176,-0.30442200863181029,0.2450477486256058
5136,0.40298018845699629,1.0,0.11897853794182804,0.057916299035075912,0.34173415523999401,0.24137698982591199,0.1313984527481083,0.20669483528014398,0.36005629545020656,0.033642473972404663,0.13854790764906566,0.1529480505075162,0.14888159791222116,0.56244873874488865,0.41443820151070604,0.48860698263640312,0.32811962682419243,0.42223642660835536,0.2266348343246456,0.30580326092025339,0.037769111501628073,0.2407277052222864,0.41167618541813655,0.18923398335047925,0.39006674934025753
918,-0.1422056500849275,0.11897853794182804,1.0,-0.31706324373711386,0.29455759163929862,0.46833329437099364,0.09203669564742617,-0.045854431055885693,0.36756756756756787,-0.035394031465005936,0.01131624362152151,-0.23165977726152331,0.14843120879858795,0.26702869612790614,0.3041390357329341,0.37322578372742299,0.47097212266638172,0.069956139872755993,-0.054762399405614767,0.13381202661740174,0.015169114780112342,-0.27309601012430468,0.082528161471690606,0.66716825348801723,0.11916230849526548
2824,0.51761980439715494,0.057916299035075912,-0.31706324373711386,1.0000000000000002,-0.060912667664344125,-0.0080660249950902842,0.46291004988627565,0.21476007349626267,0.16990720046577154,0.11935027539960692,0.28275572409412869,-0.005326208082094365,-0.087746602709142002,0.24156659153739846,0.11653248113414838,-0.20127525202789157,0.22834063868173277,0.23869999502885403,0.25965984359917366,0.24709682928664525,0.14924669844661775,-0.36146575895707167,0.47497369617752921,-0.2620732174689443,0.16699929243572131
3867,0.30019961468535589,0.34173415523999401,0.29455759163929862,-0.060912667664344125,1.0,0.28249733691268553,0.40027450425381644,0.26424949075041737,0.12519336696482314,-0.333601649929674,-0.06657593933590715,-0.09380123988086736,0.31010409033155778,-0.003878024096410295,0.11358118868108451,0.17408480372121221,0.29797731983311881,0.47668328054517956,0.2938677115314986,0.43899155441463583,-0.16281836337534614,-0.29596553396746927,0.054518427313861091,0.46411014776485621,0.37985626502293041
860,0.48053660218278615,0.24137698982591199,0.46833329437099364,-0.0080660249950902842,0.28249733691268553,1.0000000000000002,0.17115097600502605,0.072927374823400712,0.38713264586848384,0.14615758707888474,0.21992904844585043,-0.0053157224157626536,0.32349910970108375,0.53906585139435714,0.18127589019895582,0.34747012926837745,0.3994364288872253,0.20731425512405913,0.31136340126362783,0.27630574130337859,0.079697873798686841,0.2129909861236319,0.16560825822114314,0.1623139949832392,0.27967705678590882
3712,-0.31241191543824826,0.1313984527481083,0.09203669564742617,0.46291004988627565,0.40027450425381644,0.17115097600502605,0.99999999999999978,0.065014865962725946,0.095622788748577506,-0.29250074327953163,-0.038900019285437425,-0.36432431794822451,0.12689900079182612,-0.05131959292622465,0.22712986493078863,0.016406233978294955,-0.24076362915896732,-0.11525415451442604,0.24769327229404767,0.16691284304162005,0.14601110225769576,0.0096854855528257042,-0.45162541695677344,0.19365960183726968,0.11326617907648133
2968,0.38334847991865839,0.20669483528014398,-0.045854431055885693,0.21476007349626267,0.26424949075041737,0.072927374823400712,0.065014865962725946,1.0,0.028528950171384713,-0.073252183501799323,0.31257295249758305,0.053024279395167337,0.14334722117104198,-0.11808450290440176,0.10084054440925348,0.049131974583451886,-0.0090413463815643517,0.20361336385172141,0.033300756551298376,0.13798193748660592,0.07060156773135022,0.10945155974940962,-0.083562099269065632,-0.089316694397979957,0.22921932957789437
3525,0.092774650284610141,0.36005629545020656,0.36756756756756787,0.16990720046577154,0.12519336696482314,0.38713264586848384,0.095622788748577506,0.028528950171384713,1.0000000000000002,0.21087949693739594,0.24328325135114931,-0.086060879396399573,0.058364767765839244,0.47549485227568483,0.20173421718148513,0.47571090136593314,0.30695706552688828,0.1363430859304795,0.3017504796646634,0.14341352669138438,0.056099712729534047,0.17990768356230954,0.28464778986690836,0.17075705827731685,0.19313126119435989
